site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
1780,-82.494202,26.66193,Unknown,Unknown,1,offshore,16,6,0.203,3,3/1780.nc
1781,-82.47467,26.658955,Unknown,Unknown,1,offshore,16,6,0.203,3,3/1781.nc
1782,-82.377075,26.644016,Unknown,Unknown,1,offshore,16,5.98,0.199,3,3/1782.nc
1783,-82.357544,26.641026,Unknown,Unknown,1,offshore,16,5.98,0.198,3,3/1783.nc
1784,-82.338013,26.63802,Unknown,Unknown,1,offshore,16,5.98,0.197,3,3/1784.nc
1785,-82.318512,26.635006,Unknown,Unknown,1,offshore,16,5.97,0.196,3,3/1785.nc
1786,-99.585693,27.626759,Texas,Webb,0.6266,3,12,6.38,0.351,3,3/1786.nc
1787,-99.565613,27.627541,Texas,Webb,1,3,16,6.45,0.342,3,3/1787.nc
1788,-99.545563,27.628342,Texas,Webb,0.1772,3,4,6.49,0.382,3,3/1788.nc
1789,-99.525513,27.629112,Texas,Webb,0.4111,3,8,6.62,0.387,3,3/1789.nc
1790,-98.642365,27.659267,Texas,Duval,0.8202,2,14,7.61,0.418,3,3/1790.nc
1791,-98.622284,27.659851,Texas,Duval,0.5287,3,10,7.53,0.482,3,3/1791.nc
1792,-98.602203,27.660435,Texas,Duval,0.7218,3,12,7.5,0.47,3,3/1792.nc
1793,-98.582123,27.661011,Texas,Duval,0.9989,3,16,7.45,0.451,3,3/1793.nc
1794,-98.562042,27.661575,Texas,Duval,1,3,16,7.38,0.443,3,3/1794.nc
1795,-97.075348,27.691479,Unknown,Unknown,1,offshore,16,7.82,0.343,3,3/1795.nc
1796,-97.055267,27.691734,Unknown,Unknown,1,offshore,16,7.83,0.345,3,3/1796.nc
1797,-97.035156,27.691963,Unknown,Unknown,1,offshore,16,7.84,0.345,3,3/1797.nc
1798,-97.015076,27.692184,Unknown,Unknown,1,offshore,16,7.84,0.346,3,3/1798.nc
1799,-96.994965,27.692402,Unknown,Unknown,1,offshore,16,7.84,0.346,3,3/1799.nc
1800,-96.974854,27.692635,Unknown,Unknown,1,offshore,16,7.84,0.346,3,3/1800.nc
1801,-96.954773,27.692852,Unknown,Unknown,1,offshore,16,7.84,0.346,3,3/1801.nc
1802,-96.854279,27.693855,Unknown,Unknown,1,offshore,16,7.82,0.345,3,3/1802.nc
1803,-96.834167,27.694042,Unknown,Unknown,1,offshore,16,7.82,0.345,3,3/1803.nc
1804,-96.814087,27.694225,Unknown,Unknown,1,offshore,16,7.81,0.345,3,3/1804.nc
1805,-96.793976,27.694405,Unknown,Unknown,1,offshore,16,7.81,0.345,3,3/1805.nc
1806,-82.529968,26.685318,Unknown,Unknown,1,offshore,16,6,0.204,3,3/1806.nc
1807,-82.510437,26.682354,Unknown,Unknown,1,offshore,16,6,0.203,3,3/1807.nc
1808,-82.490906,26.679375,Unknown,Unknown,1,offshore,16,6,0.203,3,3/1808.nc
1809,-82.373718,26.661469,Unknown,Unknown,1,offshore,16,5.99,0.199,3,3/1809.nc
1810,-82.354187,26.658463,Unknown,Unknown,1,offshore,16,5.99,0.198,3,3/1810.nc
1811,-82.334656,26.655464,Unknown,Unknown,1,offshore,16,5.98,0.197,3,3/1811.nc
1812,-99.566528,27.645313,Texas,Webb,0.7314,3,12,6.6,0.368,3,3/1812.nc
1813,-98.622955,27.677643,Texas,Duval,0.9849,2,16,7.57,0.404,3,3/1813.nc
1814,-98.602844,27.678223,Texas,Duval,0.7279,2,12,7.5,0.41,3,3/1814.nc
1815,-98.582764,27.678795,Texas,Duval,0.6829,3,12,7.45,0.466,3,3/1815.nc
1816,-98.562683,27.679363,Texas,Duval,0.992,3,16,7.43,0.449,3,3/1816.nc
1817,-97.799225,27.697777,Texas,Nueces,1,3,16,7.09,0.416,3,3/1817.nc
1818,-97.779114,27.698189,Texas,Nueces,1,3,16,7.1,0.417,3,3/1818.nc
1819,-97.759033,27.69857,Texas,Nueces,1,3,16,7.07,0.413,3,3/1819.nc
1820,-97.055542,27.709534,Unknown,Unknown,1,offshore,16,7.81,0.343,3,3/1820.nc
1821,-97.035431,27.709763,Unknown,Unknown,1,offshore,16,7.82,0.344,3,3/1821.nc
1822,-97.01532,27.709991,Unknown,Unknown,1,offshore,16,7.83,0.345,3,3/1822.nc
1823,-96.995209,27.710209,Unknown,Unknown,1,offshore,16,7.83,0.345,3,3/1823.nc
1824,-96.975098,27.710434,Unknown,Unknown,1,offshore,16,7.83,0.345,3,3/1824.nc
1825,-96.854492,27.711643,Unknown,Unknown,1,offshore,16,7.81,0.345,3,3/1825.nc
1826,-96.834381,27.711842,Unknown,Unknown,1,offshore,16,7.81,0.344,3,3/1826.nc
1827,-96.81427,27.712032,Unknown,Unknown,1,offshore,16,7.81,0.344,3,3/1827.nc
1828,-96.794189,27.712196,Unknown,Unknown,1,offshore,16,7.81,0.344,3,3/1828.nc
1829,-96.774078,27.712372,Unknown,Unknown,1,offshore,16,7.81,0.344,3,3/1829.nc
1830,-82.50708,26.699818,Unknown,Unknown,1,offshore,16,6.01,0.203,3,3/1830.nc
1831,-82.370361,26.678917,Unknown,Unknown,1,offshore,16,6,0.199,3,3/1831.nc
1832,-82.35083,26.675919,Unknown,Unknown,1,offshore,16,5.99,0.198,3,3/1832.nc
1833,-80.271179,26.330593,Florida,Broward,1,3,16,5.61,0.254,3,3/1833.nc
1834,-98.603516,27.696003,Texas,Duval,0.8867,2,16,7.46,0.399,3,3/1834.nc
1835,-98.583435,27.69659,Texas,Duval,0.5379,3,10,7.48,0.477,3,3/1835.nc
1836,-98.563324,27.697155,Texas,Duval,0.7629,3,14,7.55,0.474,3,3/1836.nc
1837,-97.799683,27.715576,Texas,Nueces,1,3,16,7.09,0.417,3,3/1837.nc
1838,-97.779572,27.715981,Texas,Nueces,1,3,16,7.08,0.416,3,3/1838.nc
1839,-97.75946,27.716377,Texas,Nueces,1,3,16,7.08,0.415,3,3/1839.nc
1840,-97.73938,27.716759,Texas,Nueces,1,3,16,7.1,0.418,3,3/1840.nc
1841,-97.015564,27.727791,Unknown,Unknown,1,offshore,16,7.82,0.343,3,3/1841.nc
1842,-96.995483,27.728016,Unknown,Unknown,1,offshore,16,7.82,0.344,3,3/1842.nc
1843,-96.834595,27.729641,Unknown,Unknown,1,offshore,16,7.8,0.344,3,3/1843.nc
1844,-96.814484,27.729816,Unknown,Unknown,1,offshore,16,7.8,0.344,3,3/1844.nc
1845,-96.794373,27.729996,Unknown,Unknown,1,offshore,16,7.8,0.344,3,3/1845.nc
1846,-96.774261,27.730179,Unknown,Unknown,1,offshore,16,7.8,0.343,3,3/1846.nc
1847,-82.367004,26.696362,Unknown,Unknown,1,offshore,16,5.99,0.199,3,3/1847.nc
1848,-82.347473,26.693363,Unknown,Unknown,1,offshore,16,5.99,0.198,3,3/1848.nc
1849,-82.035156,26.644745,Florida,Lee,1,3,16,5.63,0.255,3,3/1849.nc
1850,-99.688782,27.676044,Texas,Webb,0.8663,3,14,6.54,0.359,3,3/1850.nc
1851,-99.668701,27.676857,Texas,Webb,0.776,3,14,6.65,0.374,3,3/1851.nc
1852,-98.604187,27.713795,Texas,Duval,0.8648,2,14,7.47,0.401,3,3/1852.nc
1853,-98.584076,27.714375,Texas,Duval,0.999,2,16,7.57,0.406,3,3/1853.nc
1854,-97.80011,27.733376,Texas,Nueces,1,3,16,7.07,0.415,3,3/1854.nc
1855,-97.780029,27.73378,Texas,Nueces,1,3,16,7.05,0.412,3,3/1855.nc
1856,-97.759918,27.734161,Texas,Nueces,1,3,16,7.06,0.413,3,3/1856.nc
1857,-96.975586,27.746025,Unknown,Unknown,1,offshore,16,7.81,0.343,3,3/1857.nc
1858,-96.794586,27.747795,Unknown,Unknown,1,offshore,16,7.8,0.343,3,3/1858.nc
1859,-96.774475,27.747971,Unknown,Unknown,1,offshore,16,7.79,0.343,3,3/1859.nc
1860,-96.754333,27.748142,Unknown,Unknown,1,offshore,16,7.79,0.342,3,3/1860.nc
1861,-82.363647,26.713825,Unknown,Unknown,1,offshore,16,6,0.198,3,3/1861.nc
1862,-82.344116,26.710815,Unknown,Unknown,1,offshore,16,6,0.198,3,3/1862.nc
1863,-80.47641,26.402977,Florida,Palm Beach,1,3,16,5.45,0.242,3,3/1863.nc
1864,-99.709778,27.692997,Texas,Webb,0.6364,2,12,6.61,0.323,3,3/1864.nc
1865,-99.689697,27.693821,Texas,Webb,0.7546,2,14,6.71,0.327,3,3/1865.nc
1866,-99.669617,27.69463,Texas,Webb,0.6011,2,10,6.73,0.334,3,3/1866.nc
1867,-81.872192,26.654903,Florida,Lee,0.9264,3,16,5.35,0.237,3,3/1867.nc
1868,-80.472595,26.420334,Florida,Palm Beach,1,3,16,5.45,0.242,3,3/1868.nc
1869,-80.453247,26.416927,Florida,Palm Beach,1,3,16,5.46,0.242,3,3/1869.nc
1870,-99.710693,27.710773,Texas,Webb,0.8384,2,14,6.76,0.329,3,3/1870.nc
1871,-99.690613,27.711594,Texas,Webb,0.7682,2,14,6.77,0.332,3,3/1871.nc
1872,-99.670532,27.712421,Texas,Webb,0.7925,2,14,6.71,0.323,3,3/1872.nc
1873,-98.384308,27.755486,Texas,Duval,1,3,16,7.23,0.43,3,3/1873.nc
1874,-96.815094,27.783215,Unknown,Unknown,1,offshore,16,7.78,0.342,3,3/1874.nc
1875,-96.714478,27.784077,Unknown,Unknown,1,offshore,16,7.77,0.341,3,3/1875.nc
1876,-96.694336,27.784225,Unknown,Unknown,1,offshore,16,7.77,0.341,3,3/1876.nc
1877,-82.454681,26.763695,Unknown,Unknown,1,offshore,16,6.02,0.201,3,3/1877.nc
1878,-80.468811,26.437683,Florida,Palm Beach,1,3,16,5.46,0.242,3,3/1878.nc
1879,-98.405029,27.772747,Texas,Duval,1,3,16,7.21,0.428,3,3/1879.nc
1880,-98.384888,27.77327,Texas,Duval,1,3,16,7.3,0.438,3,3/1880.nc
1881,-98.364777,27.773804,Texas,Duval,1,3,16,7.35,0.443,3,3/1881.nc
1882,-96.835449,27.80085,Unknown,Unknown,1,offshore,16,7.78,0.341,3,3/1882.nc
1883,-96.815308,27.801029,Unknown,Unknown,1,offshore,16,7.78,0.341,3,3/1883.nc
1884,-96.795166,27.801208,Unknown,Unknown,1,offshore,16,7.77,0.341,3,3/1884.nc
1885,-96.714661,27.801876,Unknown,Unknown,1,offshore,16,7.76,0.34,3,3/1885.nc
1886,-96.694519,27.802032,Unknown,Unknown,1,offshore,16,7.76,0.34,3,3/1886.nc
1887,-96.674377,27.802189,Unknown,Unknown,1,offshore,16,7.76,0.34,3,3/1887.nc
1888,-82.744934,26.825439,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1888.nc
1889,-82.725342,26.822502,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1889.nc
1890,-82.70575,26.81958,Unknown,Unknown,1,offshore,16,6.02,0.206,3,3/1890.nc
1891,-82.686188,26.81665,Unknown,Unknown,1,offshore,16,6.02,0.206,3,3/1891.nc
1892,-82.666595,26.813713,Unknown,Unknown,1,offshore,16,6.02,0.206,3,3/1892.nc
1893,-82.470886,26.78413,Unknown,Unknown,1,offshore,16,6.02,0.201,3,3/1893.nc
1894,-82.451324,26.781151,Unknown,Unknown,1,offshore,16,6.02,0.2,3,3/1894.nc
1895,-82.431763,26.778175,Unknown,Unknown,1,offshore,16,6.01,0.199,3,3/1895.nc
1896,-98.405609,27.790546,Texas,Duval,1,3,16,7.33,0.441,3,3/1896.nc
1897,-98.385498,27.791069,Texas,Duval,1,3,16,7.42,0.451,3,3/1897.nc
1898,-98.365387,27.791603,Texas,Duval,1,3,16,7.43,0.452,3,3/1898.nc
1899,-97.198059,27.814579,Texas,Nueces,0.056,2,2,7.44,0.431,3,3/1899.nc
1900,-96.855774,27.818459,Unknown,Unknown,1,offshore,16,7.77,0.34,3,3/1900.nc
1901,-96.835632,27.818649,Unknown,Unknown,1,offshore,16,7.77,0.34,3,3/1901.nc
1902,-96.815491,27.818836,Unknown,Unknown,1,offshore,16,7.77,0.34,3,3/1902.nc
1903,-96.79538,27.819019,Unknown,Unknown,1,offshore,16,7.77,0.34,3,3/1903.nc
1904,-96.775238,27.819199,Unknown,Unknown,1,offshore,16,7.77,0.34,3,3/1904.nc
1905,-96.714844,27.819683,Unknown,Unknown,1,offshore,16,7.76,0.339,3,3/1905.nc
1906,-96.694702,27.819839,Unknown,Unknown,1,offshore,16,7.75,0.339,3,3/1906.nc
1907,-96.674561,27.819996,Unknown,Unknown,1,offshore,16,7.75,0.339,3,3/1907.nc
1908,-96.654419,27.820148,Unknown,Unknown,1,offshore,16,7.75,0.339,3,3/1908.nc
1909,-82.741638,26.842911,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1909.nc
1910,-82.722046,26.839981,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1910.nc
1911,-82.702484,26.837063,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1911.nc
1912,-82.682892,26.834126,Unknown,Unknown,1,offshore,16,6.03,0.206,3,3/1912.nc
1913,-82.6633,26.831192,Unknown,Unknown,1,offshore,16,6.03,0.206,3,3/1913.nc
1914,-82.487122,26.804581,Unknown,Unknown,1,offshore,16,6.02,0.201,3,3/1914.nc
1915,-82.46756,26.801594,Unknown,Unknown,1,offshore,16,6.02,0.2,3,3/1915.nc
1916,-82.447998,26.798618,Unknown,Unknown,1,offshore,16,6.02,0.199,3,3/1916.nc
1917,-82.428406,26.795631,Unknown,Unknown,1,offshore,16,6.01,0.198,3,3/1917.nc
1918,-82.408875,26.792648,Unknown,Unknown,1,offshore,16,6.01,0.197,3,3/1918.nc
1919,-98.406219,27.808338,Texas,Duval,1,3,16,7.4,0.449,3,3/1919.nc
1920,-98.386108,27.808876,Texas,Duval,1,3,16,7.43,0.452,3,3/1920.nc
1921,-98.365967,27.80941,Texas,Duval,1,3,16,7.41,0.449,3,3/1921.nc
1922,-97.440002,27.828876,Texas,Nueces,0.7531,3,14,7.02,0.418,3,3/1922.nc
1923,-97.077515,27.833904,Texas,Nueces,0.3687,2,6,7.43,0.416,3,3/1923.nc
1924,-97.057373,27.834148,Texas,Nueces,0.207,2,4,7.59,0.439,3,3/1924.nc
1925,-96.835846,27.836456,Unknown,Unknown,1,offshore,16,7.76,0.339,3,3/1925.nc
1926,-96.815704,27.836647,Unknown,Unknown,1,offshore,16,7.76,0.339,3,3/1926.nc
1927,-96.795593,27.836826,Unknown,Unknown,1,offshore,16,7.76,0.339,3,3/1927.nc
1928,-96.694885,27.837654,Unknown,Unknown,1,offshore,16,7.75,0.339,3,3/1928.nc
1929,-96.674744,27.837818,Unknown,Unknown,1,offshore,16,7.75,0.338,3,3/1929.nc
1930,-96.654602,27.837948,Unknown,Unknown,1,offshore,16,7.74,0.338,3,3/1930.nc
1931,-96.63446,27.838097,Unknown,Unknown,1,offshore,16,7.74,0.338,3,3/1931.nc
1932,-93.09079,27.793571,Unknown,Unknown,1,offshore,16,7.23,0.299,3,3/1932.nc
1933,-82.738373,26.860382,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1933.nc
1934,-82.718781,26.857471,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1934.nc
1935,-82.699188,26.854534,Unknown,Unknown,1,offshore,16,6.03,0.207,3,3/1935.nc
1936,-82.679596,26.851604,Unknown,Unknown,1,offshore,16,6.03,0.206,3,3/1936.nc
1937,-82.660004,26.848667,Unknown,Unknown,1,offshore,16,6.03,0.206,3,3/1937.nc
1938,-82.640442,26.845726,Unknown,Unknown,1,offshore,16,6.03,0.205,3,3/1938.nc
1939,-82.464233,26.819061,Unknown,Unknown,1,offshore,16,6.02,0.2,3,3/1939.nc
1940,-82.444641,26.816082,Unknown,Unknown,1,offshore,16,6.02,0.199,3,3/1940.nc
1941,-82.425079,26.813099,Unknown,Unknown,1,offshore,16,6.01,0.197,3,3/1941.nc
1942,-96.815918,27.854454,Unknown,Unknown,1,offshore,16,7.75,0.338,3,3/1942.nc
1943,-96.654755,27.855751,Unknown,Unknown,1,offshore,16,7.74,0.338,3,3/1943.nc
1944,-96.634613,27.855904,Unknown,Unknown,1,offshore,16,7.73,0.337,3,3/1944.nc
1945,-96.614471,27.856041,Unknown,Unknown,1,offshore,16,7.73,0.337,3,3/1945.nc
1946,-82.735107,26.877876,Unknown,Unknown,1,offshore,16,6.04,0.207,3,3/1946.nc
1947,-82.715515,26.874943,Unknown,Unknown,1,offshore,16,6.04,0.207,3,3/1947.nc
1948,-82.695923,26.872013,Unknown,Unknown,1,offshore,16,6.04,0.207,3,3/1948.nc
1949,-82.676331,26.869083,Unknown,Unknown,1,offshore,16,6.04,0.206,3,3/1949.nc
1950,-82.656708,26.866154,Unknown,Unknown,1,offshore,16,6.04,0.206,3,3/1950.nc
1951,-82.441284,26.833546,Unknown,Unknown,1,offshore,16,6.02,0.198,3,3/1951.nc
1952,-96.634766,27.873714,Unknown,Unknown,1,offshore,16,7.73,0.337,3,3/1952.nc
1953,-96.614624,27.873867,Unknown,Unknown,1,offshore,16,7.72,0.336,3,3/1953.nc
1954,-96.594482,27.873997,Unknown,Unknown,1,offshore,16,7.72,0.336,3,3/1954.nc
1955,-82.731812,26.895351,Unknown,Unknown,1,offshore,16,6.04,0.207,3,3/1955.nc
1956,-82.712219,26.892422,Unknown,Unknown,1,offshore,16,6.04,0.207,3,3/1956.nc
1957,-82.692627,26.8895,Unknown,Unknown,1,offshore,16,6.04,0.206,3,3/1957.nc
1958,-82.673035,26.886547,Unknown,Unknown,1,offshore,16,6.04,0.206,3,3/1958.nc
1959,-82.653412,26.883617,Unknown,Unknown,1,offshore,16,6.04,0.206,3,3/1959.nc
1960,-82.63382,26.88068,Unknown,Unknown,1,offshore,16,6.04,0.205,3,3/1960.nc
1961,-82.614227,26.877731,Unknown,Unknown,1,offshore,16,6.04,0.205,3,3/1961.nc
1962,-82.594635,26.874779,Unknown,Unknown,1,offshore,16,6.04,0.204,3,3/1962.nc
1963,-82.575043,26.871822,Unknown,Unknown,1,offshore,16,6.04,0.204,3,3/1963.nc
1964,-80.197693,26.479721,Florida,Palm Beach,1,3,16,5.77,0.27,3,3/1964.nc
1965,-96.634949,27.891544,Unknown,Unknown,1,offshore,16,7.72,0.336,3,3/1965.nc
1966,-96.614777,27.891678,Unknown,Unknown,1,offshore,16,7.72,0.336,3,3/1966.nc
1967,-96.594604,27.891804,Unknown,Unknown,1,offshore,16,7.71,0.335,3,3/1967.nc
1968,-96.574463,27.891945,Unknown,Unknown,1,offshore,16,7.71,0.335,3,3/1968.nc
1969,-82.650116,26.901096,Unknown,Unknown,1,offshore,16,6.05,0.206,3,3/1969.nc
1970,-82.630524,26.898159,Unknown,Unknown,1,offshore,16,6.05,0.205,3,3/1970.nc
1971,-82.610931,26.89521,Unknown,Unknown,1,offshore,16,6.05,0.205,3,3/1971.nc
1972,-82.591309,26.892254,Unknown,Unknown,1,offshore,16,6.05,0.204,3,3/1972.nc
1973,-82.571716,26.889294,Unknown,Unknown,1,offshore,16,6.05,0.204,3,3/1973.nc
1974,-81.925964,26.789356,Florida,Charlotte,1,3,16,5.4,0.235,3,3/1974.nc
1975,-80.213196,26.500534,Florida,Palm Beach,0.3673,3,6,5.72,0.289,3,3/1975.nc
1976,-99.616638,27.839352,Texas,Webb,0.994,3,16,6.9,0.392,3,3/1976.nc
1977,-99.596497,27.840145,Texas,Webb,0.8837,2,16,7.04,0.357,3,3/1977.nc
1978,-99.576385,27.840939,Texas,Webb,0.5065,2,10,7.06,0.377,3,3/1978.nc
1979,-97.421265,27.900414,Texas,San Patricio,0.6196,2,10,7.41,0.409,3,3/1979.nc
1980,-97.401123,27.900738,Texas,San Patricio,0.9358,2,16,7.38,0.389,3,3/1980.nc
1981,-97.380981,27.901051,Texas,San Patricio,1,2,16,7.37,0.383,3,3/1981.nc
1982,-97.360809,27.901344,Texas,San Patricio,0.8603,2,14,7.36,0.389,3,3/1982.nc
1983,-96.8367,27.907711,Unknown,Unknown,1,offshore,16,7.72,0.334,3,3/1983.nc
1984,-96.614929,27.909492,Unknown,Unknown,1,offshore,16,7.71,0.335,3,3/1984.nc
1985,-96.594788,27.909622,Unknown,Unknown,1,offshore,16,7.71,0.335,3,3/1985.nc
1986,-96.574615,27.909752,Unknown,Unknown,1,offshore,16,7.71,0.335,3,3/1986.nc
1987,-96.554443,27.909882,Unknown,Unknown,1,offshore,16,7.7,0.334,3,3/1987.nc
1988,-95.344757,27.909199,Unknown,Unknown,1,offshore,16,7.48,0.318,3,3/1988.nc
1989,-94.034607,27.890259,Unknown,Unknown,1,offshore,16,7.33,0.308,3,3/1989.nc
1990,-82.64682,26.918583,Unknown,Unknown,1,offshore,16,6.05,0.205,3,3/1990.nc
1991,-82.627228,26.915638,Unknown,Unknown,1,offshore,16,6.05,0.205,3,3/1991.nc
1992,-82.607605,26.912693,Unknown,Unknown,1,offshore,16,6.05,0.204,3,3/1992.nc
1993,-82.588013,26.909729,Unknown,Unknown,1,offshore,16,6.05,0.204,3,3/1993.nc
1994,-82.56842,26.906765,Unknown,Unknown,1,offshore,16,6.05,0.203,3,3/1994.nc
1995,-80.228699,26.521347,Florida,Palm Beach,0.0076,3,2,5.69,0.294,3,3/1995.nc
1996,-80.20932,26.517883,Florida,Palm Beach,0.6663,3,12,5.74,0.279,3,3/1996.nc
1997,-80.189941,26.514412,Florida,Palm Beach,1,3,16,5.79,0.271,3,3/1997.nc
1998,-99.617554,27.85714,Texas,Webb,1,3,16,6.84,0.385,3,3/1998.nc
1999,-99.597412,27.857944,Texas,Webb,0.7999,3,14,6.99,0.411,3,3/1999.nc
2000,-99.577301,27.858746,Texas,Webb,0.8119,2,14,7.07,0.363,4,4/2000.nc
2001,-97.401489,27.918549,Texas,San Patricio,0.8239,3,14,7.33,0.447,4,4/2001.nc
2002,-97.381317,27.918865,Texas,San Patricio,0.9912,2,16,7.3,0.375,4,4/2002.nc
2003,-97.361145,27.919163,Texas,San Patricio,1,2,16,7.29,0.373,4,4/2003.nc
2004,-96.615082,27.927307,Unknown,Unknown,1,offshore,16,7.71,0.334,4,4/2004.nc
2005,-96.59491,27.927437,Unknown,Unknown,1,offshore,16,7.7,0.334,4,4/2005.nc
2006,-96.574768,27.927567,Unknown,Unknown,1,offshore,16,7.7,0.334,4,4/2006.nc
2007,-96.554596,27.927696,Unknown,Unknown,1,offshore,16,7.7,0.334,4,4/2007.nc
2008,-96.534424,27.927811,Unknown,Unknown,1,offshore,16,7.7,0.334,4,4/2008.nc
2009,-96.514252,27.92794,Unknown,Unknown,1,offshore,16,7.69,0.334,4,4/2009.nc
2010,-93.590759,27.897354,Unknown,Unknown,1,offshore,16,7.28,0.303,4,4/2010.nc
2011,-82.741608,26.950733,Unknown,Unknown,1,offshore,16,6.05,0.208,4,4/2011.nc
2012,-82.721985,26.947815,Unknown,Unknown,1,offshore,16,6.05,0.207,4,4/2012.nc
2013,-82.702362,26.944878,Unknown,Unknown,1,offshore,16,6.05,0.207,4,4/2013.nc
2014,-82.682739,26.941948,Unknown,Unknown,1,offshore,16,6.05,0.206,4,4/2014.nc
2015,-82.663147,26.939003,Unknown,Unknown,1,offshore,16,6.06,0.206,4,4/2015.nc
2016,-82.643524,26.936073,Unknown,Unknown,1,offshore,16,6.06,0.205,4,4/2016.nc
2017,-82.623901,26.933125,Unknown,Unknown,1,offshore,16,6.06,0.205,4,4/2017.nc
2018,-82.604309,26.930172,Unknown,Unknown,1,offshore,16,6.05,0.204,4,4/2018.nc
2019,-82.584686,26.927216,Unknown,Unknown,1,offshore,16,6.05,0.204,4,4/2019.nc
2020,-82.565094,26.924267,Unknown,Unknown,1,offshore,16,6.05,0.203,4,4/2020.nc
2021,-82.251617,26.876339,Florida,Charlotte,1,3,16,5.66,0.254,4,4/2021.nc
2022,-80.224854,26.5387,Florida,Palm Beach,0.4485,3,8,5.68,0.281,4,4/2022.nc
2023,-80.205444,26.535236,Florida,Palm Beach,1,3,16,5.75,0.268,4,4/2023.nc
2024,-80.186066,26.531769,Florida,Palm Beach,0.9213,3,16,5.81,0.278,4,4/2024.nc
2025,-99.618469,27.874931,Texas,Webb,1,3,16,6.8,0.38,4,4/2025.nc
2026,-99.598328,27.875736,Texas,Webb,1,3,16,6.92,0.393,4,4/2026.nc
2027,-99.578186,27.876537,Texas,Webb,0.9771,3,16,7.02,0.406,4,4/2027.nc
2028,-99.296295,27.887241,Texas,Webb,1,3,16,6.8,0.377,4,4/2028.nc
2029,-99.276154,27.88797,Texas,Webb,1,3,16,6.72,0.37,4,4/2029.nc
2030,-99.256012,27.888702,Texas,Webb,1,3,16,6.68,0.366,4,4/2030.nc
2031,-97.421997,27.936047,Texas,San Patricio,0.9311,3,16,7.36,0.446,4,4/2031.nc
2032,-97.401825,27.936371,Texas,San Patricio,0.8191,2,14,7.3,0.384,4,4/2032.nc
2033,-97.381653,27.936676,Texas,San Patricio,1,2,16,7.26,0.371,4,4/2033.nc
2034,-97.361511,27.936977,Texas,San Patricio,1,2,16,7.26,0.369,4,4/2034.nc
2035,-97.179993,27.939526,Texas,San Patricio,1,2,16,7.12,0.35,4,4/2035.nc
2036,-96.595062,27.945248,Unknown,Unknown,1,offshore,16,7.7,0.333,4,4/2036.nc
2037,-96.57489,27.945393,Unknown,Unknown,1,offshore,16,7.69,0.333,4,4/2037.nc
2038,-96.554718,27.945515,Unknown,Unknown,1,offshore,16,7.69,0.333,4,4/2038.nc
2039,-96.534546,27.945625,Unknown,Unknown,1,offshore,16,7.69,0.333,4,4/2039.nc
2040,-96.514404,27.945755,Unknown,Unknown,1,offshore,16,7.69,0.333,4,4/2040.nc
2041,-82.738312,26.968224,Unknown,Unknown,1,offshore,16,6.06,0.208,4,4/2041.nc
2042,-82.718689,26.965286,Unknown,Unknown,1,offshore,16,6.06,0.207,4,4/2042.nc
2043,-82.699066,26.962364,Unknown,Unknown,1,offshore,16,6.06,0.207,4,4/2043.nc
2044,-82.679443,26.959427,Unknown,Unknown,1,offshore,16,6.06,0.206,4,4/2044.nc
2045,-82.659851,26.956497,Unknown,Unknown,1,offshore,16,6.06,0.206,4,4/2045.nc
2046,-82.640228,26.953545,Unknown,Unknown,1,offshore,16,6.06,0.205,4,4/2046.nc
2047,-82.620605,26.950603,Unknown,Unknown,1,offshore,16,6.06,0.205,4,4/2047.nc
2048,-82.600983,26.947659,Unknown,Unknown,1,offshore,16,6.06,0.204,4,4/2048.nc
2049,-82.58139,26.94471,Unknown,Unknown,1,offshore,16,6.06,0.203,4,4/2049.nc
2050,-82.561768,26.94173,Unknown,Unknown,1,offshore,16,6.06,0.203,4,4/2050.nc
2051,-82.24823,26.89381,Florida,Charlotte,0.9897,3,16,5.64,0.254,4,4/2051.nc
2052,-82.228638,26.890778,Florida,Charlotte,1,3,16,5.61,0.249,4,4/2052.nc
2053,-80.240356,26.559505,Florida,Palm Beach,0.2116,3,4,5.64,0.285,4,4/2053.nc
2054,-80.220978,26.556049,Florida,Palm Beach,0.9783,3,16,5.68,0.26,4,4/2054.nc
2055,-80.201569,26.552586,Florida,Palm Beach,1,3,16,5.74,0.267,4,4/2055.nc
2056,-99.297119,27.905045,Texas,Webb,1,3,16,6.75,0.373,4,4/2056.nc
2057,-99.276978,27.905769,Texas,Webb,1,3,16,6.68,0.365,4,4/2057.nc
2058,-99.256836,27.906494,Texas,Webb,1,3,16,6.65,0.362,4,4/2058.nc
2059,-99.236694,27.907219,Texas,Webb,1,3,16,6.69,0.368,4,4/2059.nc
2060,-97.422363,27.953869,Texas,San Patricio,0.5968,2,10,7.32,0.398,4,4/2060.nc
2061,-97.402191,27.954189,Texas,San Patricio,0.8195,2,14,7.26,0.38,4,4/2061.nc
