board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
37,33,157,3NT,N,2♦,12,690,71.89,90.11
37,37,158,6♦,N,A♠,10,-200,1.02,160.98
37,39,45,6NT,N,6♣,12,1440,137.69,24.31
37,48,17,3NT,N,6♣,12,690,71.89,90.11
37,51,123,4NT,N,2♦,12,690,71.89,90.11
37,53,72,3NT,N,2♦,12,690,71.89,90.11
37,61,3,4♥,N,A♠,9,-100,6.09,155.91
37,64,142,3NT,N,8♥,11,660,24.31,137.69
37,68,14,4NT,N,6♣,12,690,71.89,90.11
37,70,90,4NT,S,5♠,11,660,24.31,137.69
37,73,8,4NT,N,2♦,12,690,71.89,90.11
37,78,160,3NT,N,8♥,11,660,24.31,137.69
37,80,43,4NT,N,2♦,11,660,24.31,137.69
37,82,151,6♦,S,8♠,11,-100,6.09,155.91
37,85,20,3NT,N,2♦,11,660,24.31,137.69
37,87,111,3NT,N,A♠,12,690,71.89,90.11
37,91,155,3NT,N,A♠,12,690,71.89,90.11
37,97,132,6NT,N,2♦,11,-100,6.09,155.91
37,102,109,3NT,N,4♥,12,690,71.89,90.11
37,105,88,3NT,N,A♠,12,690,71.89,90.11
37,113,110,3NT,S,5♠,12,690,71.89,90.11
37,116,9,3NT,N,7♦,12,690,71.89,90.11
37,122,124,6NT,N,7♦,12,1440,137.69,24.31
37,126,58,6NT,S,5♠,12,1440,137.69,24.31
37,129,131,6NT,N,5♣,12,1440,137.69,24.31
37,134,100,3NT,N,4♥,12,690,71.89,90.11
37,136,57,4NT,N,8♥,11,660,24.31,137.69
37,140,154,6NT,N,A♠,12,1440,137.69,24.31
37,145,138,3NT,N,3♣,12,690,71.89,90.11
37,147,107,6NT,N,A♠,12,1440,137.69,24.31
37,149,1,3NT,S,8♠,12,690,71.89,90.11
37,156,2,4NT,N,6♣,12,690,71.89,90.11
37,162,10,3NT,N,2♦,13,720,111.37,50.63
37,164,144,3NT,S,5♠,10,630,12.16,149.84
37,5,21,3NT,N,7♦,12,690,71.89,90.11
37,11,98,6NT,N,6♣,12,1440,137.69,24.31
37,13,94,5♦,S,8♠,12,620,10.14,151.86
37,16,26,3NT,N,2♦,12,690,71.89,90.11
37,22,115,3NT,S,5♠,11,660,24.31,137.69
37,27,121,6NT,N,5♣,12,1440,137.69,24.31
37,29,44,6NT,N,8♥,12,1440,137.69,24.31
37,31,50,3NT,N,5♣,12,690,71.89,90.11
37,36,101,3NT,N,8♥,12,690,71.89,90.11
37,38,120,3NT,N,5♦,12,690,71.89,90.11
37,42,32,6NT,N,A♠,12,1440,137.69,24.31
37,49,74,4NT,N,1♥0,12,690,71.89,90.11
37,52,75,3NT,N,2♦,11,660,24.31,137.69
37,59,112,6NT,N,7♦,12,1440,137.69,24.31
37,62,153,3NT**,S,5♠,11,1800,161.99,0.01
37,65,137,6♦,N,A♠,10,-200,1.02,160.98
37,69,128,3NT,N,6♥,12,690,71.89,90.11
37,71,92,6NT,N,A♠,12,1440,137.69,24.31
37,76,66,6NT,N,5♦,12,1440,137.69,24.31
37,79,161,3NT,N,8♥,11,660,24.31,137.69
37,81,83,3NT,N,1♥0,12,690,71.89,90.11
37,84,24,6NT,N,A♠,12,1440,137.69,24.31
37,86,46,4NT,N,8♥,12,690,71.89,90.11
37,89,96,6NT,N,2♦,12,1440,137.69,24.31
37,93,103,4NT,N,A♠,12,690,71.89,90.11
37,99,60,3NT,S,8♠,11,660,24.31,137.69
37,104,34,3NT,N,2♦,13,720,111.37,50.63
37,106,133,3NT,N,2♦,12,690,71.89,90.11
37,114,152,3NT,N,2♦,12,690,71.89,90.11
37,117,77,6NT,N,2♦,12,1440,137.69,24.31
37,125,4,VOID,-,-,-,-,-,-
37,127,67,4NT,S,4♥,12,690,71.89,90.11
37,130,41,6NT,N,8♣,12,1440,137.69,24.31
37,135,47,3NT,S,3♠,11,660,24.31,137.69
37,139,95,6NT,S,8♠,12,1440,137.69,24.31
37,141,7,3NT,N,2♦,12,690,71.89,90.11
37,146,108,6NT,N,2♦,12,1440,137.69,24.31
37,148,118,6NT,N,6♣,12,1440,137.69,24.31
37,150,63,4NT,N,2♦,12,690,71.89,90.11
37,159,56,6NT,N,6♣,12,1440,137.69,24.31
37,163,119,4NT,N,5♦,12,690,71.89,90.11
38,6,54,3NT,S,5♥,11,460,128.00,34.00
38,12,143,3NT,S,9♥,9,400,44.00,118.00
38,15,35,3NT,S,3♥,11,460,128.00,34.00
38,19,55,3NT,S,8♦,11,460,128.00,34.00
38,25,40,3NT,S,5♠,9,400,44.00,118.00
38,28,23,3NT,S,8♠,9,400,44.00,118.00
38,30,18,3NT,N,2♠,9,400,44.00,118.00
38,33,157,3NT,S,3♥,11,460,128.00,34.00
38,37,158,3NT,N,6♥,11,460,128.00,34.00
38,39,45,3NT,S,5♥,10,430,86.00,76.00
38,48,17,3NT,S,3♥,10,430,86.00,76.00
38,51,123,3NT,S,3♥,11,460,128.00,34.00
38,53,72,3NT,S,4♠,9,400,44.00,118.00
38,61,3,3NT,S,3♥,9,400,44.00,118.00
38,64,142,3NT,S,3♥,7,-100,0.00,162.00
38,68,14,3NT,S,3♥,8,-50,5.00,157.00
38,70,90,3NT,S,3♥,11,460,128.00,34.00
38,73,8,3NT,S,3♥,11,460,128.00,34.00
38,78,160,3NT,S,3♥,11,460,128.00,34.00
38,80,43,3NT,S,3♥,10,430,86.00,76.00
38,82,151,3NT,S,3♥,11,460,128.00,34.00
38,85,20,3NT,S,3♥,11,460,128.00,34.00
38,87,111,3NT,S,A♣,11,460,128.00,34.00
38,91,155,3NT,S,3♥,10,430,86.00,76.00
38,97,132,3NT,S,4♠,9,400,44.00,118.00
38,102,109,3NT,S,3♥,11,460,128.00,34.00
38,105,88,3NT,S,4♠,9,400,44.00,118.00
38,113,110,3NT,S,3♥,11,460,128.00,34.00
38,116,9,3NT,S,3♥,11,460,128.00,34.00
38,122,124,3NT,S,3♥,11,460,128.00,34.00
38,126,58,3NT,S,3♥,9,400,44.00,118.00
38,129,131,3NT,S,3♥,11,460,128.00,34.00
38,134,100,3NT,S,3♥,11,460,128.00,34.00
38,136,57,3NT,S,3♥,9,400,44.00,118.00
38,140,154,3NT,S,8♠,9,400,44.00,118.00
38,145,138,3NT,S,3♥,11,460,128.00,34.00
38,147,107,3NT,S,1♠0,9,400,44.00,118.00
38,149,1,3NT,S,3♥,11,460,128.00,34.00
38,156,2,3NT,S,8♠,9,400,44.00,118.00
38,162,10,3NT,S,8♠,9,400,44.00,118.00
38,164,144,3NT,S,3♥,10,430,86.00,76.00
38,5,21,3NT,S,8♠,9,400,44.00,118.00
38,11,98,3NT,S,4♠,9,400,44.00,118.00
38,13,94,3NT,S,3♥,9,400,44.00,118.00
38,16,26,3NT,N,2♠,9,400,44.00,118.00
38,22,115,3NT,S,3♥,11,460,128.00,34.00
38,27,121,3NT,S,4♠,9,400,44.00,118.00
38,29,44,3NT,S,3♥,11,460,128.00,34.00
38,31,50,3NT,S,3♥,11,460,128.00,34.00
38,36,101,3NT,S,8♠,9,400,44.00,118.00
38,38,120,3NT,S,3♥,9,400,44.00,118.00
38,42,32,3NT,S,3♥,10,430,86.00,76.00
38,49,74,3NT,S,3♥,11,460,128.00,34.00
38,52,75,3NT,S,5♥,11,460,128.00,34.00
38,59,112,3NT,S,3♥,9,400,44.00,118.00
38,62,153,3NT,N,2♠,9,400,44.00,118.00
38,65,137,3NT,S,8♠,9,400,44.00,118.00
38,69,128,3NT,S,8♠,8,-50,5.00,157.00
38,71,92,3NT,S,8♠,9,400,44.00,118.00
38,76,66,3NT,S,3♥,11,460,128.00,34.00
38,79,161,3NT,S,3♥,11,460,128.00,34.00
38,81,83,3NT,S,4♠,9,400,44.00,118.00
38,84,24,3NT,S,4♠,9,400,44.00,118.00
38,86,46,3NT,S,3♥,11,460,128.00,34.00
38,89,96,3NT,S,3♥,9,400,44.00,118.00
38,93,103,3NT,S,3♥,11,460,128.00,34.00
38,99,60,3NT,S,3♥,11,460,128.00,34.00
38,104,34,3NT,S,8♠,8,-50,5.00,157.00
38,106,133,3NT,S,3♥,11,460,128.00,34.00
38,114,152,3NT,S,4♠,9,400,44.00,118.00
38,117,77,3NT,S,8♠,9,400,44.00,118.00
38,125,4,3NT,S,3♥,11,460,128.00,34.00
38,127,67,3NT,S,3♥,11,460,128.00,34.00
38,130,41,3NT,S,3♥,11,460,128.00,34.00
38,135,47,3NT,S,4♠,9,400,44.00,118.00
38,139,95,3NT,S,8♠,9,400,44.00,118.00
38,141,7,3NT,S,6♥,11,460,128.00,34.00
38,146,108,3NT,S,8♠,8,-50,5.00,157.00
38,148,118,3NT,S,8♠,9,400,44.00,118.00
38,150,63,3NT,S,3♥,9,400,44.00,118.00
38,159,56,3NT,S,3♥,9,400,44.00,118.00
38,163,119,3NT,S,5♥,10,430,86.00,76.00
39,6,54,6♣*,E,A♦,9,800,121.00,41.00
39,12,143,4♥,N,4♦,13,710,93.00,69.00
39,15,35,6♥,N,A♣,12,1430,141.00,21.00
39,19,55,4♥*,S,1♦0,13,1390,130.00,32.00
39,25,40,6♥,N,A♣,12,1430,141.00,21.00
39,28,23,5♥,N,2♦,13,710,93.00,69.00
39,30,18,5♥,N,A♣,12,680,42.00,120.00
39,33,157,5♥,N,A♣,12,680,42.00,120.00
39,37,158,5♥,N,A♣,12,680,42.00,120.00
39,39,45,5♥,N,A♣,12,680,42.00,120.00
39,48,17,4♥,N,J♠,12,680,42.00,120.00
39,51,123,5♣*,E,K♦,9,500,7.00,155.00
39,53,72,5♥,N,A♣,12,680,42.00,120.00
39,61,3,5♣*,E,A♠,9,500,7.00,155.00
39,64,142,6♣*,E,A♦,9,800,121.00,41.00
39,68,14,5♥,S,K♣,12,680,42.00,120.00
39,70,90,6♣*,E,A♦,10,500,7.00,155.00
39,73,8,4♥,N,4♦,13,710,93.00,69.00
39,78,160,5♣*,E,A♦,9,500,7.00,155.00
39,80,43,5♥,S,2♣,12,680,42.00,120.00
39,82,151,4♥,S,1♦0,13,710,93.00,69.00
39,85,20,4♥,N,4♦,13,710,93.00,69.00
39,87,111,4♥,N,4♦,13,710,93.00,69.00
39,91,155,5♥,N,A♣,12,680,42.00,120.00
39,97,132,4♥,S,1♦0,13,710,93.00,69.00
39,102,109,5♥,S,1♦0,13,710,93.00,69.00
39,105,88,5♥,S,6♠,13,710,93.00,69.00
39,113,110,6♥,N,A♣,12,1430,141.00,21.00
39,116,9,6♥,S,1♦0,13,1460,156.00,6.00
39,122,124,5♥,N,A♣,12,680,42.00,120.00
39,126,58,4♥,N,A♣,12,680,42.00,120.00
39,129,131,6♣*,E,K♦,9,800,121.00,41.00
39,134,100,5♥,N,A♣,12,680,42.00,120.00
39,136,57,4♥,N,4♦,13,710,93.00,69.00
39,140,154,6♠*,E,A♦,4,2300,162.00,0.00
39,145,138,4♥,N,8♥,13,710,93.00,69.00
39,147,107,3♥,N,J♠,12,230,0.00,162.00
39,149,1,5♥,N,4♦,13,710,93.00,69.00
39,156,2,5♥,N,A♣,12,680,42.00,120.00
39,162,10,4♥,S,3♣,12,680,42.00,120.00
39,164,144,4♥,S,K♣,12,680,42.00,120.00
39,5,21,4♥,N,4♦,13,710,93.00,69.00
39,11,98,5♥,N,4♦,13,710,93.00,69.00
39,13,94,4♥,S,1♦0,13,710,93.00,69.00
39,16,26,6♥,N,A♣,12,1430,141.00,21.00
39,22,115,6♥,N,A♣,12,1430,141.00,21.00
39,27,121,4♥,N,4♦,13,710,93.00,69.00
39,29,44,6♥,N,A♣,12,1430,141.00,21.00
39,31,50,4♥,N,4♦,13,710,93.00,69.00
39,36,101,5♥,S,2♣,12,680,42.00,120.00
39,38,120,6♥,S,6♠,13,1460,156.00,6.00
39,42,32,4♥,N,4♦,13,710,93.00,69.00
39,49,74,4♥,N,4♦,13,710,93.00,69.00
39,52,75,6♣*,E,A♦,9,800,121.00,41.00
39,59,112,6♣*,E,A♦,9,800,121.00,41.00
39,62,153,5♥,N,A♣,12,680,42.00,120.00
39,65,137,4♥,N,A♣,12,680,42.00,120.00
39,69,128,5♥,N,A♣,12,680,42.00,120.00
39,71,92,5♥,S,K♣,12,680,42.00,120.00
39,76,66,6♥,N,6♦,13,1460,156.00,6.00
39,79,161,5♥,N,J♠,12,680,42.00,120.00
39,81,83,6♥,N,8♥,13,1460,156.00,6.00
39,84,24,6♥,S,2♣,12,1430,141.00,21.00
39,86,46,6♥,S,2♣,12,1430,141.00,21.00
39,89,96,5♥,N,A♣,12,680,42.00,120.00
39,93,103,4♥,S,1♦0,13,710,93.00,69.00
39,99,60,5♣*,E,K♦,9,500,7.00,155.00
39,104,34,4♥,S,1♦0,13,710,93.00,69.00
39,106,133,6♥,N,4♦,13,1460,156.00,6.00
39,114,152,5♥,S,K♣,12,680,42.00,120.00
39,117,77,6♥,S,2♣,12,1430,141.00,21.00
39,125,4,5♥,N,A♣,12,680,42.00,120.00
39,127,67,4♥,N,4♦,13,710,93.00,69.00
39,130,41,6♥,S,2♣,12,1430,141.00,21.00
39,135,47,5♥,N,A♣,12,680,42.00,120.00
39,139,95,4♥,N,4♦,12,680,42.00,120.00
39,141,7,5♥,S,6♣,12,680,42.00,120.00
39,146,108,7♣*,E,A♦,9,1100,128.00,34.00
39,148,118,6♣*,E,A♦,9,800,121.00,41.00
39,150,63,5♥,N,A♣,12,680,42.00,120.00
39,159,56,5♣*,E,A♦,9,500,7.00,155.00
39,163,119,5♥,N,A♣,12,680,42.00,120.00
40,6,54,1NT,S,7♣,6,-50,19.00,143.00
40,12,143,1NT,N,K♦,7,90,49.00,113.00
40,15,35,2♦,N,K♦,8,90,49.00,113.00
40,19,55,1NT,N,K♦,8,120,90.00,72.00
40,25,40,2♥,N,K♦,9,140,113.00,49.00
40,28,23,1NT,N,K♦,6,-50,19.00,143.00
40,30,18,1NT,S,8♦,7,90,49.00,113.00
40,33,157,2NT,S,7♣,7,-50,19.00,143.00
40,37,158,3♦,E,6♦,5,200,162.00,0.00
40,39,45,1NT,N,9♥,7,90,49.00,113.00
40,48,17,2♥,N,K♦,8,110,72.00,90.00
40,51,123,2♥,S,8♦,9,140,113.00,49.00
40,53,72,2NT,N,K♦,8,120,90.00,72.00
40,61,3,2♥,S,A♠,9,140,113.00,49.00
40,64,142,1NT,N,6♥,9,150,140.00,22.00
40,68,14,1NT,S,7♣,9,150,140.00,22.00
40,70,90,2♥,N,K♦,9,140,113.00,49.00
40,73,8,2NT,S,7♣,9,150,140.00,22.00
40,78,160,2♦,N,2♣,7,-50,19.00,143.00
40,80,43,2NT,N,K♦,9,150,140.00,22.00
40,82,151,2♥,S,8♦,9,140,113.00,49.00
40,85,20,1NT,N,K♦,8,120,90.00,72.00
40,87,111,2♥,N,K♦,9,140,113.00,49.00
40,91,155,1NT,N,K♦,9,150,140.00,22.00
40,97,132,2NT,S,7♣,8,120,90.00,72.00
40,102,109,1NT,S,7♣,9,150,140.00,22.00
40,105,88,2NT,S,7♣,8,120,90.00,72.00
40,113,110,2♥,N,K♦,7,-50,19.00,143.00
40,116,9,1NT,S,7♣,8,120,90.00,72.00
40,122,124,2NT,S,K♥,9,150,140.00,22.00
40,126,58,1NT,N,K♦,6,-50,19.00,143.00
40,129,131,1NT,S,7♣,6,-50,19.00,143.00
40,134,100,1NT,S,3♠,7,90,49.00,113.00
40,136,57,1NT,N,6♥,9,150,140.00,22.00
40,140,154,2NT,S,7♣,9,150,140.00,22.00
40,145,138,2NT,N,K♦,8,120,90.00,72.00
40,147,107,2♥,N,K♦,9,140,113.00,49.00
40,149,1,1NT,S,8♦,9,150,140.00,22.00
40,156,2,1NT,S,9♣,6,-50,19.00,143.00
40,162,10,3NT,S,7♣,8,-50,19.00,143.00
40,164,144,1NT,N,K♦,7,90,49.00,113.00
40,5,21,2NT,S,7♣,9,150,140.00,22.00
40,11,98,2NT,S,4♣,8,120,90.00,72.00
40,13,94,2NT,N,2♣,7,-50,19.00,143.00
40,16,26,1NT,N,K♦,8,120,90.00,72.00
40,22,115,1NT,N,K♦,8,120,90.00,72.00
40,27,121,2♠,W,K♣,6,100,66.00,96.00
40,29,44,1NT,N,6♥,7,90,49.00,113.00
40,31,50,1NT,N,Q♦,7,90,49.00,113.00
40,36,101,1NT,N,7♣,9,150,140.00,22.00
40,38,120,2NT,N,K♦,6,-100,2.00,160.00
40,42,32,1NT,N,2♠,6,-50,19.00,143.00
40,49,74,1NT,N,5♠,7,90,49.00,113.00
40,52,75,1NT,N,J♣,7,90,49.00,113.00
40,59,112,1NT,N,K♦,5,-100,2.00,160.00
40,62,153,2♥,N,K♦,6,-100,2.00,160.00
40,65,137,2♥,N,K♦,9,140,113.00,49.00
40,69,128,1NT,N,Q♠,7,90,49.00,113.00
40,71,92,2♣,W,7♠,5,150,140.00,22.00
40,76,66,2♥,N,K♦,8,110,72.00,90.00
40,79,161,1NT,N,K♦,9,150,140.00,22.00
40,81,83,1NT,S,K♥,7,90,49.00,113.00
40,84,24,1NT,N,5♠,7,90,49.00,113.00
40,86,46,2NT,S,4♣,7,-50,19.00,143.00
40,89,96,1NT,S,7♣,7,90,49.00,113.00
40,93,103,2NT,S,4♣,9,150,140.00,22.00
40,99,60,2♥,N,K♦,8,110,72.00,90.00
40,104,34,1NT,N,5♠,7,90,49.00,113.00
40,106,133,1NT,S,4♣,8,120,90.00,72.00
40,114,152,2♦,N,2♣,8,90,49.00,113.00
40,117,77,1NT,S,7♣,9,150,140.00,22.00
40,125,4,1NT,N,Q♦,6,-50,19.00,143.00
40,127,67,2♥,N,K♦,8,110,72.00,90.00
40,130,41,2NT,S,7♣,8,120,90.00,72.00
40,135,47,2♥,N,K♦,8,110,72.00,90.00
40,139,95,2♥,N,K♦,9,140,113.00,49.00
40,141,7,1NT,S,K♥,9,150,140.00,22.00
40,146,108,1NT,S,7♣,10,180,159.00,3.00
40,148,118,2♦,N,Q♦,7,-50,19.00,143.00
40,150,63,1NT,S,K♥,10,180,159.00,3.00
40,159,56,1NT,N,K♦,8,120,90.00,72.00
40,163,119,2♥,S,8♦,9,140,113.00,49.00
41,6,54,6♦,N,1♥0,11,-50,7.00,155.00
41,12,143,3NT,S,Q♥,10,430,81.00,81.00
41,15,35,3NT,N,2♣,11,460,150.00,12.00
41,19,55,3NT,S,Q♥,10,430,81.00,81.00
41,25,40,3NT,S,Q♥,10,430,81.00,81.00
41,28,23,3NT,S,Q♥,10,430,81.00,81.00
41,30,18,6NT,N,2♣,11,-50,7.00,155.00
41,33,157,3NT,S,Q♥,11,460,150.00,12.00
41,37,158,6♦,N,6♥,11,-50,7.00,155.00
41,39,45,3NT,S,Q♥,10,430,81.00,81.00
41,48,17,4♠,N,1♥0,11,450,140.00,22.00
41,51,123,3NT,S,8♥,10,430,81.00,81.00
41,53,72,6♠,N,1♥0,11,-50,7.00,155.00
41,61,3,3NT,S,J♣,9,400,19.00,143.00
41,64,142,3NT,S,Q♥,10,430,81.00,81.00
41,68,14,3NT,S,Q♥,10,430,81.00,81.00
41,70,90,3NT,S,6♥,10,430,81.00,81.00
41,73,8,3NT,S,Q♥,10,430,81.00,81.00
41,78,160,3NT,S,Q♥,10,430,81.00,81.00
41,80,43,3NT,S,Q♥,10,430,81.00,81.00
41,82,151,3NT,S,Q♥,11,460,150.00,12.00
41,85,20,3NT,S,9♥,9,400,19.00,143.00
41,87,111,3NT,S,Q♥,10,430,81.00,81.00
41,91,155,3NT,S,Q♥,10,430,81.00,81.00
41,97,132,4♠,N,1♥0,10,420,24.00,138.00
41,102,109,3NT,S,Q♥,10,430,81.00,81.00
41,105,88,3NT,S,6♦,11,460,150.00,12.00
41,113,110,3NT,S,Q♥,10,430,81.00,81.00
41,116,9,3NT,S,Q♥,10,430,81.00,81.00
41,122,124,3NT,S,Q♥,10,430,81.00,81.00
41,126,58,3NT,S,Q♥,10,430,81.00,81.00
41,129,131,3NT,S,Q♥,10,430,81.00,81.00
41,134,100,3NT,S,4♥,10,430,81.00,81.00
41,136,57,3NT,S,Q♥,10,430,81.00,81.00
41,140,154,3NT,S,Q♥,11,460,150.00,12.00
41,145,138,3NT,S,Q♥,8,-50,7.00,155.00
41,147,107,3NT,S,Q♥,12,490,159.00,3.00
41,149,1,3NT,S,Q♥,10,430,81.00,81.00
41,156,2,3NT,S,Q♥,10,430,81.00,81.00
41,162,10,3NT,S,Q♥,10,430,81.00,81.00
41,164,144,3NT,S,Q♥,10,430,81.00,81.00
41,5,21,3NT,S,Q♥,10,430,81.00,81.00
41,11,98,3NT,S,Q♥,10,430,81.00,81.00
41,13,94,3NT,S,Q♥,10,430,81.00,81.00
41,16,26,3NT,S,Q♥,10,430,81.00,81.00
41,22,115,4♠,N,1♥0,11,450,140.00,22.00
41,27,121,3NT,S,Q♥,10,430,81.00,81.00
41,29,44,3NT,S,Q♥,10,430,81.00,81.00
41,31,50,3NT,S,Q♥,10,430,81.00,81.00
41,36,101,3NT,S,Q♥,10,430,81.00,81.00
41,38,120,3NT,S,Q♥,10,430,81.00,81.00
41,42,32,3NT,S,Q♥,10,430,81.00,81.00
41,49,74,3NT,S,Q♥,10,430,81.00,81.00
41,52,75,3NT,S,Q♥,10,430,81.00,81.00
41,59,112,3NT,S,Q♥,12,490,159.00,3.00
41,62,153,4NT,S,Q♥,10,430,81.00,81.00
41,65,137,6♦,N,1♥0,12,920,162.00,0.00
41,69,128,4NT,S,Q♥,9,-50,7.00,155.00
41,71,92,3NT,S,6♦,11,460,150.00,12.00
41,76,66,3NT,S,Q♥,10,430,81.00,81.00
41,79,161,3NT,S,Q♥,10,430,81.00,81.00
41,81,83,3NT,S,Q♥,10,430,81.00,81.00
41,84,24,3NT,S,Q♥,10,430,81.00,81.00
41,86,46,6NT,S,Q♥,11,-50,7.00,155.00
41,89,96,3NT,S,8♥,10,430,81.00,81.00
41,93,103,3NT,S,8♥,10,430,81.00,81.00
41,99,60,3NT,S,Q♥,10,430,81.00,81.00
41,104,34,3NT,S,4♥,9,400,19.00,143.00
41,106,133,3NT,S,Q♥,10,430,81.00,81.00
41,114,152,3NT,S,6♥,10,430,81.00,81.00
41,117,77,3NT,S,Q♥,10,430,81.00,81.00
41,125,4,3NT,S,Q♥,10,430,81.00,81.00
41,127,67,3NT,S,Q♥,10,430,81.00,81.00
41,130,41,3NT,S,Q♥,10,430,81.00,81.00
41,135,47,4NT,S,Q♥,10,430,81.00,81.00
41,139,95,3NT,S,Q♥,10,430,81.00,81.00
41,141,7,6♦,N,6♥,11,-50,7.00,155.00
41,146,108,3NT,S,Q♥,9,400,19.00,143.00
41,148,118,4♠,N,1♥0,11,450,140.00,22.00
41,150,63,3NT,S,Q♥,10,430,81.00,81.00
41,159,56,3NT,S,J♥,10,430,81.00,81.00
41,163,119,3NT,S,J♥,11,460,150.00,12.00
42,6,54,4♦,E,1♥0,10,-130,135.00,27.00
42,12,143,4♥*,N,6♦,6,-1100,4.00,158.00
42,15,35,4♥*,N,5♦,8,-500,54.00,108.00
42,19,55,5♦,E,K♣,10,100,155.00,7.00
42,25,40,3♥,N,2♦,7,-200,97.00,65.00
42,28,23,4♣*,S,K♦,7,-800,23.00,139.00
42,30,18,3♥,N,5♦,7,-200,97.00,65.00
42,33,157,3♦,E,8♥,10,-130,135.00,27.00
42,37,158,4♥*,N,5♦,5,-1400,0.00,162.00
42,39,45,2♥,N,4♦,6,-200,97.00,65.00
42,48,17,5♦*,E,1♥0,11,-750,39.00,123.00
42,51,123,4♦,E,K♣,9,100,155.00,7.00
42,53,72,3♥,N,5♦,7,-200,97.00,65.00
42,61,3,3♥,N,4♦,8,-100,145.00,17.00
42,64,142,5♣*,S,K♦,8,-800,23.00,139.00
42,68,14,3♥*,N,9♣,6,-800,23.00,139.00
42,70,90,4♥*,N,4♦,8,-500,54.00,108.00
42,73,8,4♦,E,1♥0,11,-150,120.00,42.00
42,78,160,4♥,N,4♦,7,-300,78.00,84.00
42,80,43,3♥,N,4♦,7,-200,97.00,65.00
42,82,151,3♥*,N,9♣,6,-800,23.00,139.00
42,85,20,3♥,N,9♣,8,-100,145.00,17.00
42,87,111,4♥,N,4♦,8,-200,97.00,65.00
42,91,155,5♦,E,1♥0,10,100,155.00,7.00
42,97,132,4♣*,S,2♥,7,-800,23.00,139.00
42,102,109,3♥,N,5♦,7,-200,97.00,65.00
42,105,88,2♦,E,K♣,10,-130,135.00,27.00
42,113,110,3♣,S,K♦,5,-400,66.00,96.00
42,116,9,4♦,E,1♥0,11,-150,120.00,42.00
42,122,124,3♥,N,9♣,6,-300,78.00,84.00
42,126,58,4♦,E,1♥0,10,-130,135.00,27.00
42,129,131,5♦,E,1♥0,11,-600,44.00,118.00
42,134,100,5♦,E,1♥0,11,-600,44.00,118.00
42,136,57,4♦,E,1♥0,11,-150,120.00,42.00
42,140,154,5♦,W,A♥,10,100,155.00,7.00
42,145,138,3NT,E,K♣,7,200,162.00,0.00
42,147,107,3♦,E,1♥0,9,-110,140.00,22.00
42,149,1,4♦,E,1♥0,11,-150,120.00,42.00
42,156,2,3♥*,N,9♣,6,-800,23.00,139.00
42,162,10,4♣,S,2♥,7,-300,78.00,84.00
42,164,144,4♥,N,5♦,7,-300,78.00,84.00
42,5,21,4♥,N,5♦,8,-200,97.00,65.00
42,11,98,4♥,N,9♣,6,-400,66.00,96.00
42,13,94,4♥,N,9♣,8,-200,97.00,65.00
42,16,26,4♣*,S,K♦,8,-500,54.00,108.00
42,22,115,4♥*,N,7♦,7,-800,23.00,139.00
42,27,121,4♥*,N,A♠,7,-800,23.00,139.00
42,29,44,3♠,N,K♥,7,-200,97.00,65.00
42,31,50,3♥*,N,5♦,6,-800,23.00,139.00
42,36,101,4♣*,S,K♦,7,-800,23.00,139.00
42,38,120,4♦,E,1♥0,11,-150,120.00,42.00
42,42,32,4♦,E,1♥0,11,-150,120.00,42.00
42,49,74,3♥,N,9♣,8,-100,145.00,17.00
42,52,75,3♥,N,9♣,6,-300,78.00,84.00
42,59,112,4♥*,N,4♣,8,-500,54.00,108.00
42,62,153,4♥*,N,K♦,6,-1100,4.00,158.00
42,65,137,3♠*,S,3♥,8,-200,97.00,65.00
42,69,128,3♥*,N,5♦,6,-800,23.00,139.00
42,71,92,3♥,N,9♣,6,-300,78.00,84.00
42,76,66,4♦,E,K♣,11,-150,120.00,42.00
42,79,161,4♥,N,5♦,6,-400,66.00,96.00
42,81,83,3♦,E,1♥0,11,-150,120.00,42.00
42,84,24,4♣*,S,K♦,8,-500,54.00,108.00
42,86,46,4♣*,S,K♦,7,-800,23.00,139.00
42,89,96,4♥,N,4♦,6,-400,66.00,96.00
42,93,103,4♦*,E,1♥0,11,-910,8.00,154.00
42,99,60,4♥*,N,9♣,7,-800,23.00,139.00
42,104,34,4♦,E,1♥0,11,-150,120.00,42.00
42,106,133,4♥,N,4♦,6,-400,66.00,96.00
42,114,152,5♦,E,1♥0,10,100,155.00,7.00
42,117,77,4♥,N,9♣,7,-300,78.00,84.00
42,125,4,4♥,N,6♦,8,-200,97.00,65.00
42,127,67,4♦,E,1♥0,11,-150,120.00,42.00
42,130,41,5♦,E,1♥0,11,-600,44.00,118.00
42,135,47,6♦,E,K♣,11,100,155.00,7.00
42,139,95,4♥*,N,7♦,8,-500,54.00,108.00
42,141,7,4♥*,N,3♦,8,-500,54.00,108.00
42,146,108,5♦*,E,1♥0,11,-750,39.00,123.00
42,148,118,3♥*,N,9♣,6,-800,23.00,139.00
42,150,63,4♦,E,1♥0,11,-150,120.00,42.00
42,159,56,3♥,N,5♦,8,-100,145.00,17.00
42,163,119,4♥*,N,9♣,6,-1100,4.00,158.00
43,6,159,3NT,S,1♠0,10,430,122.00,40.00
43,11,18,3NT,S,1♠0,10,430,122.00,40.00
43,14,123,3NT,S,J♣,10,430,122.00,40.00
